order_id,product_combo
248616,"Apple Airpods Headphones, iPhone"
248679,"USB-C Charging Cable, Vareebadd Phone"
248727,"Apple Airpods Headphones, Lightning Charging Cable"
248731,"Bose SoundSport Headphones, Lightning Charging Cable"
248746,"AA Batteries (4-pack), Lightning Charging Cable"
248811,"AA Batteries (4-pack), Lightning Charging Cable"
248837,"27in FHD Monitor, Lightning Charging Cable"
248856,"USB-C Charging Cable, Vareebadd Phone"
248885,"Google Phone, USB-C Charging Cable"
248901,"Google Phone, Wired Headphones"
248924,"Lightning Charging Cable, USB-C Charging Cable"
248943,"Google Phone, USB-C Charging Cable"
248953,"Google Phone, Wired Headphones"
248985,"iPhone, Lightning Charging Cable"
248989,"AA Batteries (4-pack), Lightning Charging Cable"
249001,"AAA Batteries (4-pack), ThinkPad Laptop"
249081,"iPhone, Lightning Charging Cable, Wired Headphones"
249084,"Google Phone, USB-C Charging Cable"
249104,"iPhone, Lightning Charging Cable"
249116,"Google Phone, USB-C Charging Cable"
249127,"iPhone, Lightning Charging Cable"
249128,"Apple Airpods Headphones, Bose SoundSport Headphones"
249170,"27in FHD Monitor, Google Phone"
249244,"iPhone, Lightning Charging Cable"
249306,"Lightning Charging Cable, USB-C Charging Cable"
249328,"20in Monitor, Google Phone"
249380,"iPhone, Wired Headphones"
249389,"Google Phone, Macbook Pro Laptop"
249390,"AA Batteries (4-pack), Lightning Charging Cable"
249396,"Google Phone, USB-C Charging Cable"
249421,"iPhone, Lightning Charging Cable"
249430,"Google Phone, Wired Headphones"
249439,"27in FHD Monitor, AA Batteries (4-pack)"
249444,"Google Phone, Wired Headphones"
249455,"Google Phone, USB-C Charging Cable"
249468,"USB-C Charging Cable, Wired Headphones"
249498,"AAA Batteries (4-pack), Lightning Charging Cable"
249541,"AA Batteries (4-pack), Wired Headphones"
249549,"USB-C Charging Cable, Vareebadd Phone"
249605,"Apple Airpods Headphones, Wired Headphones"
249608,"Apple Airpods Headphones, iPhone"
249616,"Lightning Charging Cable, ThinkPad Laptop"
249663,"Apple Airpods Headphones, Lightning Charging Cable"
249676,"AA Batteries (4-pack), AAA Batteries (4-pack)"
249700,"Google Phone, USB-C Charging Cable"
249719,"AAA Batteries (4-pack), Flatscreen TV"
249750,"AAA Batteries (4-pack), USB-C Charging Cable"
249758,"LG Dryer, Lightning Charging Cable"
249766,"Apple Airpods Headphones, iPhone"
249774,"AAA Batteries (4-pack), Apple Airpods Headphones"
249811,"AA Batteries (4-pack), Wired Headphones"
249861,"iPhone, Lightning Charging Cable"
249884,"Google Phone, USB-C Charging Cable"
249899,"Google Phone, USB-C Charging Cable"
249976,"Google Phone, Wired Headphones"
249992,"Bose SoundSport Headphones, Macbook Pro Laptop"
250005,"Google Phone, USB-C Charging Cable"
250009,"AA Batteries (4-pack), AAA Batteries (4-pack)"
250093,"Google Phone, USB-C Charging Cable"
250131,"AAA Batteries (4-pack), ThinkPad Laptop"
250139,"Google Phone, USB-C Charging Cable"
250157,"USB-C Charging Cable, Vareebadd Phone"
250158,"27in 4K Gaming Monitor, USB-C Charging Cable"
250185,"27in FHD Monitor, AAA Batteries (4-pack)"
250187,"Google Phone, USB-C Charging Cable"
250244,"Apple Airpods Headphones, iPhone"
250299,"iPhone, Lightning Charging Cable"
250340,"27in FHD Monitor, USB-C Charging Cable"
250344,"AAA Batteries (4-pack), Apple Airpods Headphones"
250374,"AA Batteries (4-pack), Apple Airpods Headphones"
250386,"AAA Batteries (4-pack), Flatscreen TV"
250398,"20in Monitor, Lightning Charging Cable"
250484,"AA Batteries (4-pack), LG Dryer"
250534,"iPhone, Wired Headphones"
250549,"iPhone, Lightning Charging Cable"
250551,"Flatscreen TV, Lightning Charging Cable"
250599,"Google Phone, USB-C Charging Cable"
250611,"Flatscreen TV, Wired Headphones"
250625,"iPhone, Lightning Charging Cable"
250673,"LG Dryer, ThinkPad Laptop"
250747,"USB-C Charging Cable, Vareebadd Phone"
250754,"iPhone, Lightning Charging Cable, Wired Headphones"
250784,"Google Phone, USB-C Charging Cable"
250798,"iPhone, Lightning Charging Cable"
250818,"27in FHD Monitor, Apple Airpods Headphones"
250820,"iPhone, Wired Headphones"
250832,"iPhone, Lightning Charging Cable"
250837,"Google Phone, USB-C Charging Cable"
250850,"Google Phone, USB-C Charging Cable"
250886,"iPhone, Lightning Charging Cable"
250914,"Bose SoundSport Headphones, Google Phone"
250975,"34in Ultrawide Monitor, AAA Batteries (4-pack)"
250978,"AA Batteries (4-pack), Apple Airpods Headphones"
250982,"27in FHD Monitor, 34in Ultrawide Monitor"
251084,"Google Phone, USB-C Charging Cable"
251132,"AAA Batteries (4-pack), Flatscreen TV"
251134,"iPhone, Lightning Charging Cable"
251174,"27in 4K Gaming Monitor, USB-C Charging Cable"
251180,"Lightning Charging Cable, Wired Headphones"
251220,"Wired Headphones, Wired Headphones"
251226,"Google Phone, USB-C Charging Cable"
251240,"USB-C Charging Cable, Vareebadd Phone"
251280,"Bose SoundSport Headphones, Vareebadd Phone"
251297,"iPhone, Wired Headphones"
251332,"Lightning Charging Cable, Wired Headphones"
251350,"Vareebadd Phone, Wired Headphones"
251403,"Google Phone, USB-C Charging Cable"
251428,"LG Washing Machine, Lightning Charging Cable"
251467,"AA Batteries (4-pack), ThinkPad Laptop"
251472,"iPhone, Wired Headphones"
251506,"iPhone, Lightning Charging Cable"
251525,"20in Monitor, Lightning Charging Cable"
251616,"Apple Airpods Headphones, iPhone"
251690,"Google Phone, Wired Headphones"
251750,"Apple Airpods Headphones, iPhone"
251818,"27in FHD Monitor, Flatscreen TV"
251920,"Google Phone, USB-C Charging Cable"
251921,"AAA Batteries (4-pack), USB-C Charging Cable"
251957,"Google Phone, USB-C Charging Cable"
252023,"Bose SoundSport Headphones, Wired Headphones"
252033,"Bose SoundSport Headphones, Vareebadd Phone"
252038,"34in Ultrawide Monitor, iPhone"
252058,"iPhone, Lightning Charging Cable"
252102,"AA Batteries (4-pack), Wired Headphones"
252113,"iPhone, Wired Headphones"
252132,"Apple Airpods Headphones, iPhone"
252167,"Google Phone, Wired Headphones"
252180,"USB-C Charging Cable, Vareebadd Phone"
252249,"AA Batteries (4-pack), Flatscreen TV"
252253,"Apple Airpods Headphones, Wired Headphones"
252282,"Apple Airpods Headphones, iPhone"
252305,"USB-C Charging Cable, Vareebadd Phone"
252315,"Apple Airpods Headphones, iPhone, Wired Headphones"
252328,"27in FHD Monitor, Bose SoundSport Headphones"
252346,"Apple Airpods Headphones, Lightning Charging Cable"
252383,"Flatscreen TV, Lightning Charging Cable"
252399,"AA Batteries (4-pack), Macbook Pro Laptop"
252437,"34in Ultrawide Monitor, Apple Airpods Headphones"
252520,"AAA Batteries (4-pack), Wired Headphones"
252538,"Apple Airpods Headphones, iPhone"
252554,"USB-C Charging Cable, Vareebadd Phone"
252568,"iPhone, Lightning Charging Cable"
252571,"Apple Airpods Headphones, iPhone"
252599,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
252615,"iPhone, Lightning Charging Cable, Wired Headphones"
252657,"iPhone, Lightning Charging Cable"
252669,"USB-C Charging Cable, Vareebadd Phone"
252705,"Apple Airpods Headphones, Google Phone"
252706,"Google Phone, USB-C Charging Cable"
252730,"USB-C Charging Cable, Wired Headphones"
252762,"Google Phone, USB-C Charging Cable"
252789,"27in FHD Monitor, AA Batteries (4-pack)"
252794,"AA Batteries (4-pack), LG Washing Machine"
252808,"iPhone, Lightning Charging Cable"
252844,"iPhone, Lightning Charging Cable"
252860,"Google Phone, USB-C Charging Cable, Wired Headphones"
252868,"Google Phone, USB-C Charging Cable"
252915,"iPhone, Wired Headphones"
253056,"Apple Airpods Headphones, Google Phone"
253084,"Google Phone, USB-C Charging Cable"
253104,"Bose SoundSport Headphones, Google Phone"
253146,"USB-C Charging Cable, Vareebadd Phone"
253181,"AAA Batteries (4-pack), iPhone"
253218,"Google Phone, USB-C Charging Cable"
253244,"Lightning Charging Cable, USB-C Charging Cable"
253320,"Google Phone, USB-C Charging Cable"
253330,"AA Batteries (4-pack), AAA Batteries (4-pack)"
253366,"Google Phone, Wired Headphones"
253414,"iPhone, Wired Headphones"
253415,"iPhone, Lightning Charging Cable"
253425,"Google Phone, Wired Headphones"
253441,"27in 4K Gaming Monitor, Wired Headphones"
253464,"iPhone, Lightning Charging Cable"
253468,"AA Batteries (4-pack), Lightning Charging Cable"
253477,"iPhone, Lightning Charging Cable"
253514,"AA Batteries (4-pack), iPhone"
253527,"Bose SoundSport Headphones, Google Phone"
253550,"iPhone, Lightning Charging Cable"
253557,"Google Phone, USB-C Charging Cable"
253590,"AA Batteries (4-pack), USB-C Charging Cable"
253603,"USB-C Charging Cable, Vareebadd Phone, Wired Headphones"
253641,"iPhone, Lightning Charging Cable"
253643,"Apple Airpods Headphones, Wired Headphones"
253657,"27in 4K Gaming Monitor, AAA Batteries (4-pack)"
253662,"Apple Airpods Headphones, Wired Headphones"
253708,"USB-C Charging Cable, Vareebadd Phone"
253719,"Google Phone, USB-C Charging Cable"
253721,"Google Phone, USB-C Charging Cable"
253759,"AA Batteries (4-pack), Lightning Charging Cable"
253831,"27in 4K Gaming Monitor, Wired Headphones"
253837,"Google Phone, USB-C Charging Cable"
253847,"AAA Batteries (4-pack), Bose SoundSport Headphones"
253868,"Apple Airpods Headphones, USB-C Charging Cable"
253897,"Apple Airpods Headphones, iPhone"
253904,"27in 4K Gaming Monitor, Flatscreen TV"
253929,"20in Monitor, 27in 4K Gaming Monitor"
253940,"Bose SoundSport Headphones, Lightning Charging Cable"
253968,"34in Ultrawide Monitor, Wired Headphones"
253978,"iPhone, Lightning Charging Cable, Wired Headphones"
253987,"iPhone, Lightning Charging Cable"
254046,"Google Phone, Wired Headphones"
254066,"Bose SoundSport Headphones, Wired Headphones"
254078,"AAA Batteries (4-pack), Macbook Pro Laptop"
254114,"Google Phone, USB-C Charging Cable"
254119,"Google Phone, USB-C Charging Cable"
254132,"Google Phone, ThinkPad Laptop"
254175,"Google Phone, USB-C Charging Cable"
254258,"iPhone, Lightning Charging Cable"
254272,"27in FHD Monitor, USB-C Charging Cable"
254277,"iPhone, Wired Headphones"
254300,"AA Batteries (4-pack), USB-C Charging Cable"
254306,"Apple Airpods Headphones, iPhone"
254348,"27in 4K Gaming Monitor, Apple Airpods Headphones"
254361,"20in Monitor, USB-C Charging Cable"
254371,"Vareebadd Phone, Wired Headphones"
254386,"20in Monitor, Lightning Charging Cable"
254435,"Bose SoundSport Headphones, Flatscreen TV"
254455,"Bose SoundSport Headphones, ThinkPad Laptop"
254489,"AAA Batteries (4-pack), USB-C Charging Cable"
254554,"Bose SoundSport Headphones, Google Phone"
254562,"AAA Batteries (4-pack), USB-C Charging Cable"
254579,"AA Batteries (4-pack), Apple Airpods Headphones"
254650,"Google Phone, USB-C Charging Cable"
254672,"Apple Airpods Headphones, iPhone"
254686,"27in FHD Monitor, Lightning Charging Cable"
254703,"iPhone, Lightning Charging Cable, Wired Headphones"
254713,"Google Phone, USB-C Charging Cable"
254723,"AA Batteries (4-pack), Lightning Charging Cable"
254757,"Apple Airpods Headphones, iPhone, Wired Headphones"
254772,"Bose SoundSport Headphones, Wired Headphones"
254858,"iPhone, Lightning Charging Cable, Wired Headphones"
254884,"20in Monitor, ThinkPad Laptop"
254889,"Google Phone, Wired Headphones"
254895,"USB-C Charging Cable, Vareebadd Phone, Wired Headphones"
254898,"Google Phone, USB-C Charging Cable"
254924,"iPhone, Lightning Charging Cable"
254952,"34in Ultrawide Monitor, AAA Batteries (4-pack)"
254953,"AA Batteries (4-pack), Google Phone"
254984,"iPhone, Lightning Charging Cable"
255011,"Bose SoundSport Headphones, Google Phone"
255052,"iPhone, Wired Headphones"
255060,"20in Monitor, AAA Batteries (4-pack)"
255075,"Google Phone, Wired Headphones"
255092,"AA Batteries (4-pack), Wired Headphones"
255095,"Google Phone, USB-C Charging Cable"
255099,"iPhone, Lightning Charging Cable, Wired Headphones"
255137,"LG Washing Machine, Lightning Charging Cable"
255154,"Google Phone, USB-C Charging Cable"
255185,"34in Ultrawide Monitor, AAA Batteries (4-pack)"
255199,"iPhone, Wired Headphones"
255247,"Google Phone, USB-C Charging Cable"
255264,"34in Ultrawide Monitor, Lightning Charging Cable"
255361,"USB-C Charging Cable, Vareebadd Phone"
255402,"iPhone, Lightning Charging Cable"
255408,"Bose SoundSport Headphones, Vareebadd Phone"
255413,"AAA Batteries (4-pack), Lightning Charging Cable"
255443,"Flatscreen TV, Lightning Charging Cable"
255574,"27in 4K Gaming Monitor, AAA Batteries (4-pack)"
255616,"AAA Batteries (4-pack), Lightning Charging Cable"
255617,"Bose SoundSport Headphones, USB-C Charging Cable"
255621,"iPhone, Lightning Charging Cable"
255686,"Lightning Charging Cable, USB-C Charging Cable"
255705,"Apple Airpods Headphones, USB-C Charging Cable"
255806,"iPhone, Lightning Charging Cable"
255815,"iPhone, Lightning Charging Cable"
255816,"AAA Batteries (4-pack), iPhone"
255839,"Google Phone, USB-C Charging Cable"
255842,"27in 4K Gaming Monitor, Apple Airpods Headphones"
255887,"iPhone, Macbook Pro Laptop"
255908,"iPhone, Lightning Charging Cable"
255962,"Google Phone, USB-C Charging Cable"
256003,"Google Phone, USB-C Charging Cable"
256065,"Bose SoundSport Headphones, Lightning Charging Cable"
256131,"20in Monitor, Apple Airpods Headphones"
256132,"AA Batteries (4-pack), Lightning Charging Cable"
256177,"Google Phone, USB-C Charging Cable"
256183,"27in 4K Gaming Monitor, Bose SoundSport Headphones"
256246,"Bose SoundSport Headphones, USB-C Charging Cable"
256355,"Apple Airpods Headphones, iPhone, Lightning Charging Cable"
256380,"Google Phone, USB-C Charging Cable"
256453,"34in Ultrawide Monitor, USB-C Charging Cable"
256501,"Google Phone, Wired Headphones"
256560,"iPhone, Wired Headphones"
256579,"iPhone, Lightning Charging Cable"
256591,"Google Phone, USB-C Charging Cable"
256621,"iPhone, Lightning Charging Cable"
256666,"20in Monitor, AA Batteries (4-pack)"
256671,"iPhone, Lightning Charging Cable"
256708,"20in Monitor, 27in FHD Monitor"
256733,"iPhone, Lightning Charging Cable"
256778,"iPhone, Lightning Charging Cable"
256785,"USB-C Charging Cable, Vareebadd Phone"
256805,"iPhone, Wired Headphones"
256867,"Lightning Charging Cable, ThinkPad Laptop"
256878,"Google Phone, USB-C Charging Cable"
257065,"20in Monitor, Apple Airpods Headphones"
257079,"iPhone, Macbook Pro Laptop"
257203,"AAA Batteries (4-pack), Apple Airpods Headphones"
257224,"34in Ultrawide Monitor, Flatscreen TV"
257286,"AAA Batteries (4-pack), Apple Airpods Headphones"
257323,"iPhone, Lightning Charging Cable"
257327,"Apple Airpods Headphones, Bose SoundSport Headphones"
257382,"AAA Batteries (4-pack), USB-C Charging Cable"
257400,"iPhone, Wired Headphones"
257442,"Lightning Charging Cable, USB-C Charging Cable"
257456,"Google Phone, USB-C Charging Cable"
257485,"27in 4K Gaming Monitor, Lightning Charging Cable"
257498,"AAA Batteries (4-pack), Bose SoundSport Headphones"
257503,"AA Batteries (4-pack), USB-C Charging Cable"
257514,"34in Ultrawide Monitor, AA Batteries (4-pack)"
257518,"Google Phone, Wired Headphones"
257520,"Apple Airpods Headphones, iPhone"
257531,"iPhone, Lightning Charging Cable"
257538,"Google Phone, Wired Headphones"
257541,"Bose SoundSport Headphones, Google Phone"
257582,"Google Phone, USB-C Charging Cable"
257633,"iPhone, Wired Headphones"
257641,"Flatscreen TV, Lightning Charging Cable"
257705,"Google Phone, Wired Headphones"
257723,"Google Phone, USB-C Charging Cable"
257727,"Google Phone, USB-C Charging Cable"
257764,"AAA Batteries (4-pack), USB-C Charging Cable"
257780,"iPhone, Wired Headphones"
257796,"AAA Batteries (4-pack), iPhone"
257859,"Google Phone, USB-C Charging Cable"
257967,"Bose SoundSport Headphones, USB-C Charging Cable"
258004,"34in Ultrawide Monitor, Bose SoundSport Headphones"
258033,"Bose SoundSport Headphones, Google Phone"
258098,"iPhone, Lightning Charging Cable"
258151,"Apple Airpods Headphones, USB-C Charging Cable"
258180,"AA Batteries (4-pack), ThinkPad Laptop"
258208,"USB-C Charging Cable, Vareebadd Phone"
258220,"Bose SoundSport Headphones, Vareebadd Phone"
258277,"Bose SoundSport Headphones, Google Phone"
258290,"Google Phone, USB-C Charging Cable"
258318,"34in Ultrawide Monitor, Bose SoundSport Headphones"
258347,"AAA Batteries (4-pack), Bose SoundSport Headphones"
258376,"AA Batteries (4-pack), Apple Airpods Headphones"
258415,"USB-C Charging Cable, Wired Headphones"
258418,"Vareebadd Phone, Wired Headphones"
258469,"USB-C Charging Cable, Vareebadd Phone"
258514,"Google Phone, USB-C Charging Cable, Wired Headphones"
258528,"Google Phone, USB-C Charging Cable"
258545,"iPhone, Lightning Charging Cable"
258557,"iPhone, Lightning Charging Cable"
258582,"USB-C Charging Cable, Vareebadd Phone"
258625,"Bose SoundSport Headphones, Lightning Charging Cable"
258661,"27in 4K Gaming Monitor, 34in Ultrawide Monitor"
258707,"Bose SoundSport Headphones, USB-C Charging Cable"
258708,"27in 4K Gaming Monitor, AAA Batteries (4-pack)"
258731,"iPhone, Lightning Charging Cable"
258755,"iPhone, Lightning Charging Cable"
258759,"USB-C Charging Cable, Vareebadd Phone"
258764,"AA Batteries (4-pack), Apple Airpods Headphones"
258807,"iPhone, Lightning Charging Cable"
